Log File;Protocol;Benchmark;Cache Size;Associativity;Block Size;Max Exec;Exec 0;Exec 1;Exec 2;Exec 3;Comp 0;Comp 1;Comp 2;Comp 3;LD 0;ST 0;LD 1;ST 1;LD 2;ST 2;LD 3;ST 3;Idle 0;Idle 1;Idle 2;Idle 3;Miss% 0;Miss% 1;Miss% 2;Miss% 3;Traffic;Invalidations;Updates;Write-backs;Priv% T;Priv% 0;Priv% 1;Priv% 2;Priv% 3;Priv T;Priv 0;Priv 1;Priv 2;Priv 3;Real (s);User (s);Sys (s);CPU (%);Ctx-sw (vol);Ctx-sw (invol);PFault (maj);PFault (min);Swaps
MESIF-blackscholes-4096-32-16.time;MESIF;blackscholes;4096;32;16;13748954;13643600;14531506;13675711;14531506;10430314;10383276;10430338;10394904;1489888;1007461;1485857;1004611;1492629;1016428;1493736;1009391;3318640;3260324;4101168;3280807;0.35%;0.31%;0.65%;0.34%;866000;396;0;12642;80.52%;80.15%;80.29%;81.28%;80.37%;8052169;2001506;1999520;2039281;2011862;454.37;452.01;2.33;99;438;10;0;302337;0
MESIF-blackscholes-4096-4-16.time;MESIF;blackscholes;4096;4;16;15545288;15413292;16361537;15457712;16361537;10430314;10383276;10430338;10394904;1489888;1007461;1485857;1004611;1492629;1016428;1493736;1009391;5114974;5030016;5931199;5062808;1.11%;1.08%;1.41%;1.10%;2235040;389;0;22273;81.11%;81.02%;81.13%;81.27%;81.01%;8110567;2023251;2020402;2039079;2027835;288.68;287.40;1.08;99;736;11;0;307262;0
MESIF-blackscholes-4096-64-16.time;MESIF;blackscholes;4096;64;16;13744553;13643082;14527312;13675390;14527312;10430314;10383276;10430338;10394904;1489888;1007461;1485857;1004611;1492629;1016428;1493736;1009391;3314239;3259806;4096974;3280486;0.35%;0.31%;0.65%;0.34%;865056;396;0;12653;80.45%;80.15%;80.29%;81.23%;80.12%;8044810;2001520;1999591;2038154;2005545;584.13;581.85;2.24;99;270;8;0;302341;0
MESIF-blackscholes-4096-8-16.time;MESIF;blackscholes;4096;8;16;14103523;13971737;14878954;14004167;14878954;10430314;10383276;10430338;10394904;1489888;1007461;1485857;1004611;1492629;1016428;1493736;1009391;3673209;3588461;4448616;3609263;0.52%;0.48%;0.82%;0.50%;1144096;381;0;13514;81.10%;81.00%;81.12%;81.27%;81.01%;8109966;2022907;2020154;2039158;2027747;266.39;265.06;1.11;99;368;8;0;302398;0
MESIF-blackscholes-512-2-16.time;MESIF;blackscholes;512;2;16;71259944;71051432;72101578;71399095;72101578;10430314;10383276;10430338;10394904;1489888;1007461;1485857;1004611;1492629;1016428;1493736;1009391;60829630;60668156;61671240;61004191;25.24%;25.24%;25.45%;25.26%;58647888;134;0;1135664;85.53%;85.58%;86.33%;84.90%;85.29%;8552508;2137304;2149967;2130308;2134929;398.11;395.76;2.15;99;216;7;0;302326;0
MESIF-blackscholes-65536-2-16.time;MESIF;blackscholes;65536;2;16;13445863;13347124;13738353;13364306;13738353;10430314;10383276;10430338;10394904;1489888;1007461;1485857;1004611;1492629;1016428;1493736;1009391;3015549;2963848;3308015;2969402;0.22%;0.20%;0.34%;0.20%;500752;943;0;6984;80.38%;80.13%;80.14%;81.11%;80.11%;8037639;2001217;1995912;2035203;2005307;1586.65;1584.86;1.41;99;1146;11;0;363764;0
MESIF-blackscholes-8192-2-16.time;MESIF;blackscholes;8192;2;16;15259053;15139119;15977501;15181277;15977501;10430314;10383276;10430338;10394904;1489888;1007461;1485857;1004611;1492629;1016428;1493736;1009391;4828739;4755843;5547163;4786373;0.96%;0.93%;1.25%;0.94%;1857744;519;0;13930;80.97%;80.90%;80.97%;81.14%;80.88%;8097396;2020397;2016601;2035898;2024500;628.52;624.45;2.29;99;480;8;0;302368;0
MESIF-bodytrack-1024-2-16.time;MESIF;bodytrack;1024;2;16;53842846;53824701;19244305;53863048;53863048;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;36113592;36704156;1687428;36722935;10.68%;10.89%;14.11%;10.79%;21881728;819;0;284637;89.50%;92.01%;88.90%;82.40%;87.86%;8949501;3008851;2922395;96983;2921272;275.16;271.58;1.72;99;194;7;0;277613;0
MESIF-bodytrack-128-2-16.time;MESIF;bodytrack;128;2;16;103261874;103798396;22568732;105232387;105232387;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;85532620;86677851;5011855;88092274;26.00%;26.17%;43.32%;26.30%;55670160;191;0;843576;94.92%;94.15%;96.30%;93.79%;94.36%;9492116;3078899;3165594;110389;3137234;234.00;232.81;1.08;99;196;7;0;278122;0
MESIF-bodytrack-16384-2-16.time;MESIF;bodytrack;16384;2;16;33731829;33718029;18146570;33351628;33731829;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;16002575;16597484;589693;16211515;5.11%;5.16%;4.51%;5.04%;9911264;3204;0;109779;68.38%;67.86%;68.66%;77.10%;68.30%;6838055;2219077;2257185;90744;2271049;1369.84;1363.65;4.75;99;1258;7;0;288377;0
MESIF-bodytrack-2048-2-16.time;MESIF;bodytrack;2048;2;16;42576878;43059962;18891725;42593036;43059962;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;24847624;25939417;1334848;25452923;7.92%;7.94%;11.09%;7.84%;15523824;2008;0;176480;70.91%;69.26%;73.63%;81.30%;69.47%;7090775;2264760;2420427;95690;2309898;357.77;355.91;1.03;99;196;10;0;278185;0
MESIF-bodytrack-256-2-16.time;MESIF;bodytrack;256;2;16;86106760;86226531;21085987;87365627;87365627;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;68377506;69105986;3529110;70225514;20.96%;21.05%;32.01%;21.17%;45538848;385;0;727085;95.31%;95.37%;95.40%;90.15%;95.33%;9530684;3118843;3135925;106107;3169809;236.17;234.60;1.55;99;157;7;0;277607;0
MESIF-bodytrack-32768-2-16.time;MESIF;bodytrack;32768;2;16;29681816;29330010;18063490;29354184;29681816;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;11952562;12209465;506613;12214071;3.77%;3.79%;3.91%;3.73%;7305584;5081;0;80011;67.20%;67.10%;66.90%;76.77%;67.24%;6719532;2194361;2199075;90359;2235737;2102.35;2099.34;2.71;99;2764;8;0;316304;0
MESIF-bodytrack-4096-1-16.time;MESIF;bodytrack;4096;1;16;41179455;41642856;18780468;41195352;41642856;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;23450201;24522311;1223591;24055239;7.38%;7.56%;10.47%;7.53%;14790848;2170;0;172206;72.52%;71.39%;74.03%;80.00%;71.88%;7252455;2334685;2433641;94164;2389965;547.22;544.62;2.55;99;316;9;0;277625;0
MESIF-bodytrack-4096-128-16.time;MESIF;bodytrack;4096;128;16;37547238;37532778;18551433;37564108;37564108;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;19817984;20412233;994556;20423995;6.18%;6.30%;8.58%;6.15%;11937056;3041;0;122478;69.79%;68.60%;68.82%;79.77%;71.58%;6979408;2243379;2262197;93891;2379941;1448.96;1443.14;5.74;99;709;9;0;277618;0
MESIF-bodytrack-4096-16-16.time;MESIF;bodytrack;4096;16;16;37617397;37602937;18557016;37634368;37634368;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;19888143;20482392;1000139;20494255;6.21%;6.33%;8.59%;6.19%;11999392;3008;0;123165;69.74%;68.61%;68.85%;79.78%;71.37%;6973756;2243791;2263140;93900;2372925;649.21;646.34;2.56;99;620;9;0;286344;0
MESIF-bodytrack-4096-2-1024.time;MESIF;bodytrack;4096;2;1024;63009297;61507902;19383471;62261330;63009297;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;45280043;44387357;1826594;45121217;12.47%;12.12%;14.25%;12.20%;1453370368;2659;0;190412;83.22%;81.21%;83.64%;84.43%;84.73%;8321635;2655768;2749321;99370;2817176;137.61;136.50;1.09;99;84;7;0;279581;0
MESIF-bodytrack-4096-2-128.time;MESIF;bodytrack;4096;2;128;39562683;38531747;18563216;39098226;39562683;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;21833429;21411202;1006339;21958113;5.94%;5.74%;7.99%;5.87%;82743808;795;0;59022;79.09%;78.97%;83.14%;80.06%;75.18%;7909387;2582263;2733068;94230;2499826;141.36;140.17;1.17;99;71;10;0;277614;0
MESIF-bodytrack-4096-2-16.time;MESIF;bodytrack;4096;2;16;38612838;38597785;18640037;38629724;38629724;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;20883584;21477240;1083160;21489611;6.64%;6.65%;9.24%;6.55%;12821136;2660;0;136685;70.41%;69.56%;69.42%;79.77%;71.88%;7040786;2274801;2282007;93889;2390089;577.10;574.64;2.31;99;1156;7;0;293976;0
MESIF-bodytrack-4096-2-2048.time;MESIF;bodytrack;4096;2;2048;80135374;79478414;20102491;80692824;80692824;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;62406120;62357869;2545614;63552711;17.87%;17.61%;20.08%;17.74%;88340480;2503;0;277501;89.26%;93.03%;88.27%;88.98%;86.54%;8925877;3042118;2901691;104729;2877339;178.14;176.70;1.39;99;205;7;0;288788;0
MESIF-bodytrack-4096-2-256.time;MESIF;bodytrack;4096;2;256;43740075;42523448;19051945;43042172;43740075;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;26010821;25402903;1495068;25902059;6.91%;6.69%;11.56%;6.75%;195424000;971;0;79281;83.46%;82.90%;85.60%;81.04%;81.97%;8345833;2711077;2813789;95388;2725579;132.02;130.74;1.17;99;139;8;0;277608;0
MESIF-bodytrack-4096-2-32.time;MESIF;bodytrack;4096;2;32;35923436;35476146;18407609;35502316;35923436;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;18194182;18355601;850732;18362203;5.64%;5.60%;7.03%;5.57%;20644576;1884;0;83042;70.35%;71.63%;69.19%;80.10%;69.91%;7035484;2342538;2274360;94278;2324308;280.92;278.95;1.95;99;134;10;0;277616;0
MESIF-bodytrack-4096-2-4.time;MESIF;bodytrack;4096;2;4;51799959;52392209;19537684;51830777;52392209;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;34070705;35271664;1980807;34690664;10.90%;10.78%;16.95%;10.82%;5925092;3080;0;390801;69.95%;69.35%;70.45%;80.00%;69.68%;6994838;2267852;2315934;94162;2316890;2885.80;2883.53;2.09;99;3452;10;0;318795;0
MESIF-bodytrack-4096-2-512.time;MESIF;bodytrack;4096;2;512;49416699;47914080;19266185;48990406;49416699;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;31687445;30793535;1709308;31850293;8.60%;8.28%;13.38%;8.49%;503352832;1349;0;131690;81.03%;84.71%;78.79%;82.35%;79.58%;8103222;2770105;2590101;96929;2646087;132.27;131.08;1.17;99;97;7;0;277610;0
MESIF-bodytrack-4096-2-64.time;MESIF;bodytrack;4096;2;64;37700644;36449152;18363313;36854464;37700644;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;19971390;19328607;806436;19714351;5.58%;5.50%;6.50%;5.52%;39559488;1723;0;63744;76.86%;78.76%;72.72%;80.56%;78.94%;7685748;2575614;2390490;94823;2624821;178.42;176.97;1.24;99;79;7;0;277611;0
MESIF-bodytrack-4096-2-8.time;MESIF;bodytrack;4096;2;8;44250482;44760149;19104111;44273313;44760149;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;26521228;27639604;1547234;27133200;8.54%;8.55%;13.18%;8.42%;8792960;3048;0;243301;69.80%;69.17%;69.94%;80.00%;69.91%;6979521;2262105;2298962;94159;2324295;1373.74;1370.17;3.41;99;1381;8;0;306271;0
MESIF-bodytrack-4096-256-16.time;MESIF;bodytrack;4096;256;16;37549812;37535352;18552333;37566682;37566682;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;19820558;20414807;995456;20426569;6.18%;6.30%;8.59%;6.15%;11937072;3033;0;122468;69.78%;68.60%;68.79%;79.77%;71.55%;6977744;2243406;2261431;93889;2379018;2125.81;2122.19;3.35;99;3103;8;0;311052;0
MESIF-bodytrack-4096-32-16.time;MESIF;bodytrack;4096;32;16;37586930;37572470;18552919;37603800;37603800;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;19857676;20451925;996042;20463687;6.19%;6.31%;8.59%;6.16%;11960688;3078;0;122714;69.74%;68.60%;68.77%;79.74%;71.46%;6973976;2243453;2260777;93847;2375899;782.60;779.05;3.47;99;386;7;0;277615;0
MESIF-bodytrack-4096-4-16.time;MESIF;bodytrack;4096;4;16;38000582;37985714;18575438;38017342;38017342;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;20271328;20865169;1018561;20877229;6.36%;6.46%;8.71%;6.36%;12340400;2861;0;129273;69.57%;68.63%;68.78%;79.80%;70.92%;6956952;2244224;2260899;93922;2357907;554.90;552.28;2.55;99;595;8;0;277620;0
MESIF-bodytrack-4096-64-16.time;MESIF;bodytrack;4096;64;16;37551426;37536966;18551005;37568296;37568296;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;19822172;20416421;994128;20428183;6.18%;6.30%;8.58%;6.15%;11937248;3046;0;122481;69.77%;68.60%;68.79%;79.69%;71.55%;6977334;2243449;2261156;93794;2378935;1065.19;1058.88;4.54;99;3250;8;0;277616;0
MESIF-bodytrack-4096-8-16.time;MESIF;bodytrack;4096;8;16;37703165;37688622;18572022;37720043;37720043;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;19973911;20568077;1015145;20579930;6.25%;6.36%;8.67%;6.23%;12089936;2983;0;124776;69.73%;68.62%;68.82%;79.90%;71.35%;6972593;2243895;2262312;94043;2372343;540.50;539.29;1.17;99;373;7;0;277678;0
MESIF-bodytrack-512-2-16.time;MESIF;bodytrack;512;2;16;68189538;68784701;19841360;69490717;69490717;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;50460284;51664156;2284483;52350604;15.54%;15.79%;20.04%;15.89%;33342320;627;0;504695;92.15%;91.80%;92.99%;84.04%;91.96%;9215469;3001956;3056974;98916;3057623;235.13;231.00;1.78;99;205;8;0;277611;0
MESIF-bodytrack-65536-2-16.time;MESIF;bodytrack;65536;2;16;25813992;25513114;18045744;25532248;25813992;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;8084738;8392569;488867;8392135;2.35%;2.26%;3.85%;2.24%;4554736;6684;0;54636;66.22%;65.93%;66.04%;76.54%;66.32%;6622002;2156043;2170751;90083;2205125;3173.49;3167.75;5.55;99;1958;9;0;351149;0
MESIF-bodytrack-8192-2-16.time;MESIF;bodytrack;8192;2;16;36301170;36286768;18359466;35893546;36301170;17729254;17120545;17556877;17140113;2380720;889412;2388005;899247;74523;43175;2416052;908867;18571916;19166223;802589;18753433;5.86%;5.98%;6.80%;5.86%;11429568;2858;0;123201;68.77%;68.34%;68.46%;78.28%;69.18%;6877472;2234921;2250357;92138;2300056;880.43;878.68;1.38;99;1664;9;0;315721;0
MESIF-fluidanimate-1024-2-16.time;MESIF;fluidanimate;1024;2;16;48078377;43209491;49725958;42874652;49725958;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;36740595;31918692;38388287;31573137;13.61%;12.56%;14.07%;12.41%;32096656;877;0;687591;85.20%;85.10%;84.60%;86.71%;84.25%;8519510;2192662;2037139;2258090;2031619;333.51;330.79;2.19;99;166;9;0;303561;0
MESIF-fluidanimate-128-2-16.time;MESIF;fluidanimate;128;2;16;118361722;99520542;120115993;100002638;120115993;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;107023940;88229743;108778322;88701123;43.05%;38.29%;43.25%;38.52%;86653968;106;0;1329447;89.92%;90.15%;89.23%;90.99%;89.22%;8992258;2322681;2148549;2369621;2151407;292.23;290.37;1.84;99;108;8;0;303041;0
MESIF-fluidanimate-16384-2-16.time;MESIF;fluidanimate;16384;2;16;28540935;26817894;28611808;26799379;28611808;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;17203153;15527095;17274137;15497864;5.85%;5.74%;5.86%;5.79%;16043120;11621;0;421685;82.55%;83.10%;82.32%;83.73%;80.92%;8255049;2141104;1982064;2180461;1951420;2381.29;2378.89;2.27;99;3069;8;0;342685;0
MESIF-fluidanimate-2048-2-16.time;MESIF;fluidanimate;2048;2;16;40379837;36546226;42181943;36439183;42181943;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;29042055;25255427;30844272;25137668;10.52%;9.76%;11.08%;9.65%;26448752;2016;0;625689;84.67%;84.67%;84.03%;86.04%;83.84%;8467140;2181526;2023196;2240742;2021676;487.25;485.00;2.21;99;700;10;0;340992;0
MESIF-fluidanimate-256-2-16.time;MESIF;fluidanimate;256;2;16;82663881;67839963;84179803;67243703;84179803;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;71326099;56549164;72842132;55942188;28.51%;24.01%;28.70%;23.72%;58834752;189;0;1045173;86.88%;87.12%;86.04%;88.47%;85.75%;8687997;2244561;2071659;2304037;2067740;255.13;253.54;1.57;99;154;8;0;303039;0
MESIF-fluidanimate-32768-2-16.time;MESIF;fluidanimate;32768;2;16;26778560;25482645;26739821;25478114;26778560;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;15440778;14191846;15402150;14176599;5.25%;5.15%;5.15%;5.24%;14428944;20132;0;382042;82.18%;82.40%;82.15%;83.40%;80.67%;8218254;2122919;1978086;2171926;1945323;4270.39;4269.03;1.13;99;2774;8;0;345775;0
MESIF-fluidanimate-4096-1-16.time;MESIF;fluidanimate;4096;1;16;42076228;40005552;44120255;39837438;44120255;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;30738446;28714753;32782584;28535923;11.16%;11.21%;11.83%;11.08%;29221328;2378;0;693600;84.26%;84.13%;83.58%;85.69%;83.52%;8425701;2167551;2012524;2231481;2014145;949.47;947.95;1.41;99;594;8;0;339793;0
MESIF-fluidanimate-4096-128-16.time;MESIF;fluidanimate;4096;128;16;32555965;31489521;33975243;31186128;33975243;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;21218183;20198722;22637572;19884613;7.49%;7.67%;7.93%;7.53%;21305840;3096;0;565752;83.68%;83.97%;83.28%;84.51%;82.87%;8367731;2163447;2005225;2200680;1998379;1368.84;1365.53;3.23;99;702;9;0;303138;0
MESIF-fluidanimate-4096-16-16.time;MESIF;fluidanimate;4096;16;16;32610866;31466079;34085820;31189980;34085820;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;21273084;20175280;22748149;19888465;7.51%;7.67%;7.97%;7.52%;21333232;2963;0;566318;83.71%;84.11%;83.29%;84.53%;82.81%;8370781;2166990;2005475;2201365;1996951;789.48;786.92;2.51;99;325;8;0;303139;0
MESIF-fluidanimate-4096-2-1024.time;MESIF;fluidanimate;4096;2;1024;75329044;68203503;75154387;67021889;75329044;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;63991262;56912704;63816716;55720374;21.99%;20.60%;21.71%;20.08%;1721563136;7945;0;400629;85.25%;85.90%;84.44%;86.56%;83.94%;8524830;2213196;2033245;2254241;2024148;195.50;193.84;0.94;99;144;11;0;303101;0
MESIF-fluidanimate-4096-2-128.time;MESIF;fluidanimate;4096;2;128;28100459;23995859;28996841;23972306;28996841;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;16762677;12705060;17659170;12670791;5.67%;4.40%;5.94%;4.37%;91143680;2116;0;200121;82.43%;83.00%;81.54%;83.84%;81.19%;8242991;2138434;1963249;2183353;1957955;152.47;149.11;1.22;98;127;7;0;303045;0
MESIF-fluidanimate-4096-2-16.time;MESIF;fluidanimate;4096;2;16;35377625;33235318;37051340;33068765;37051340;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;24039843;21944519;25713669;21767250;8.59%;8.40%;9.12%;8.28%;23183216;2740;0;588090;84.22%;84.24%;83.48%;85.57%;83.49%;8421983;2170379;2009967;2228403;2013234;812.35;809.67;2.63;99;450;8;0;303064;0
MESIF-fluidanimate-4096-2-2048.time;MESIF;fluidanimate;4096;2;2048;95299267;86370202;95788431;86451097;95788431;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;83961485;75079403;84450760;75149582;29.59%;27.96%;29.46%;27.89%;1713514496;7873;0;482266;86.95%;87.43%;86.37%;88.23%;85.64%;8695291;2252638;2079745;2297626;2065282;219.27;218.06;1.01;99;206;7;0;306293;0
MESIF-fluidanimate-4096-2-256.time;MESIF;fluidanimate;4096;2;256;34311210;27091317;35061218;26319934;35061218;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;22973428;15800518;23723547;15018419;7.83%;5.48%;8.02%;5.16%;226339584;3972;0;216980;82.50%;83.04%;81.55%;83.96%;81.31%;8250361;2139474;1963677;2186404;1960806;130.71;129.51;1.19;99;72;8;0;303042;0
MESIF-fluidanimate-4096-2-32.time;MESIF;fluidanimate;4096;2;32;28427897;26408569;29442987;26326072;29442987;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;17090115;15117770;18105316;15024557;5.85%;5.52%;6.15%;5.46%;29648736;2473;0;350739;83.42%;83.49%;82.34%;85.15%;82.55%;8341758;2151083;1982664;2217409;1990602;388.41;385.60;2.21;99;300;9;0;303054;0
MESIF-fluidanimate-4096-2-4.time;MESIF;fluidanimate;4096;2;4;61838739;58674911;64425823;58482135;64425823;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;50500957;47384112;53088152;47180620;18.88%;19.03%;19.69%;18.93%;12834324;3580;0;1294732;84.22%;84.35%;83.58%;84.98%;83.89%;8421825;2173403;2012388;2213165;2022869;3785.11;3778.76;6.21;99;3659;8;0;339455;0
MESIF-fluidanimate-4096-2-512.time;MESIF;fluidanimate;4096;2;512;53845239;46412690;54233788;45760653;54233788;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;42507457;35121891;42896117;34459138;14.59%;12.60%;14.60%;12.30%;840003584;7268;0;284326;83.71%;84.20%;82.89%;85.03%;82.57%;8371009;2169453;1995920;2214376;1991260;145.08;143.89;1.17;99;84;8;0;303044;0
MESIF-fluidanimate-4096-2-64.time;MESIF;fluidanimate;4096;2;64;26648772;23731135;27709739;23584121;27709739;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;15310990;12440336;16372068;12282606;5.18%;4.39%;5.53%;4.29%;46227456;2420;0;235792;82.74%;83.27%;81.88%;84.05%;81.62%;8273756;2145339;1971540;2188750;1968127;209.50;208.19;1.23;99;153;10;0;332971;0
MESIF-fluidanimate-4096-2-8.time;MESIF;fluidanimate;4096;2;8;51544238;48565187;54054494;48207963;54054494;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;40206456;37274388;42716823;36906448;14.87%;14.83%;15.71%;14.63%;20811872;3237;0;1099555;84.51%;84.71%;83.69%;85.65%;83.90%;8451327;2182511;2015073;2230515;2023228;2161.82;2156.03;5.54;99;2541;8;0;344216;0
MESIF-fluidanimate-4096-256-16.time;MESIF;fluidanimate;4096;256;16;32623281;31476748;33943440;31218553;33943440;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;21285499;20185949;22605769;19917038;7.49%;7.68%;7.93%;7.53%;21309952;2771;0;565784;83.66%;84.01%;83.23%;84.51%;82.79%;8365943;2164556;2004117;2200874;1996396;1986.25;1981.78;4.37;99;1094;8;0;319149;0
MESIF-fluidanimate-4096-32-16.time;MESIF;fluidanimate;4096;32;16;32593199;31486236;34019438;31167982;34019438;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;21255417;20195437;22681767;19866467;7.50%;7.67%;7.94%;7.52%;21316544;3066;0;566164;83.71%;84.09%;83.29%;84.50%;82.85%;8370575;2166625;2005444;2200546;1997960;1016.80;1014.44;2.26;99;471;8;0;328843;0
MESIF-fluidanimate-4096-4-16.time;MESIF;fluidanimate;4096;4;16;33438119;31727550;34821420;31479189;34821420;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;22100337;20436751;23483749;20177674;7.81%;7.75%;8.26%;7.60%;21687376;2723;0;569198;83.82%;84.11%;83.37%;84.63%;83.08%;8381872;2166990;2007503;2203927;2003452;880.13;877.70;2.20;99;495;9;0;303629;0
MESIF-fluidanimate-4096-64-16.time;MESIF;fluidanimate;4096;64;16;32630148;31458726;33960752;31202641;33960752;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;21292366;20167927;22623081;19901126;7.49%;7.66%;7.94%;7.52%;21306736;2762;0;565992;83.67%;84.08%;83.24%;84.46%;82.82%;8367220;2166410;2004316;2199433;1997061;1136.52;1132.45;3.95;99;638;11;0;303058;0
MESIF-fluidanimate-4096-8-16.time;MESIF;fluidanimate;4096;8;16;32811860;31527137;34197865;31290936;34197865;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;21474078;20236338;22860194;19989421;7.58%;7.69%;8.02%;7.54%;21415760;2974;0;567321;83.79%;84.11%;83.34%;84.67%;82.93%;8378813;2167214;2006799;2204918;1999882;781.05;778.99;1.08;99;388;8;0;342705;0
MESIF-fluidanimate-512-2-16.time;MESIF;fluidanimate;512;2;16;61990789;54768939;63685331;54308222;63685331;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;50653007;43478140;52347660;43006707;19.78%;18.04%;20.11%;17.83%;43685136;523;0;832871;85.93%;85.91%;85.00%;87.48%;85.19%;8592765;2213577;2046702;2278123;2054363;267.29;265.85;1.41;99;328;8;0;336675;0
MESIF-fluidanimate-65536-2-16.time;MESIF;fluidanimate;65536;2;16;25998811;25058853;25988942;25023166;25998811;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;14661029;13768054;14651271;13721651;5.03%;4.97%;4.89%;5.07%;13825584;25884;0;365293;82.02%;82.16%;81.96%;83.27%;80.58%;8201913;2116781;1973461;2168535;1943136;7949.37;7945.26;3.68;99;3179;9;0;343366;0
MESIF-fluidanimate-8192-2-16.time;MESIF;fluidanimate;8192;2;16;32067551;30547690;33086921;30363766;33086921;11337782;11290799;11337671;11301515;1832392;744111;1821846;585998;1838008;766181;1832174;579291;20729769;19256891;21749250;19062251;7.33%;7.35%;7.62%;7.29%;20297872;6059;0;528574;83.35%;83.59%;82.89%;84.38%;82.44%;8335129;2153735;1995850;2197479;1988065;1533.98;1526.59;7.27;99;567;10;0;303088;0
